Height,BMI,Sex,Weight
164.6,26.2,Female,71.0
158.3,22.95,Female,57.5
176.5,26.2,Female,81.6
171.0,23.18,Female,67.8
158.9,26.45,Female,66.8
173.0,28.12,Female,84.2
163.3,29.92,Female,79.8
172.3,29.39,Female,87.3
168.8,21.09,Female,60.1
164.8,25.92,Female,70.4
165.0,26.95,Female,73.4
158.2,28.8,Female,72.1
166.6,26.23,Female,72.8
161.3,30.55,Female,79.5
170.5,30.55,Female,88.8
159.2,25.13,Female,63.7
168.5,23.76,Female,67.5
175.5,29.51,Female,90.9
158.1,24.14,Female,60.3
168.5,23.98,Female,68.1
171.0,26.84,Female,78.5
156.4,25.11,Female,61.4
175.2,24.38,Female,74.8
172.5,22.25,Female,66.2
167.8,26.08,Female,73.4
180.4,26.81,Female,87.3
165.6,23.64,Female,64.8
167.8,28.49,Female,80.2
168.9,31.31,Female,89.3
173.8,24.62,Female,74.4
159.6,33.34,Female,84.9
158.3,21.65,Female,54.3
165.9,25.38,Female,69.9
164.0,20.98,Female,56.4
168.8,32.84,Female,93.6
155.7,20.9,Female,50.7
174.0,32.65,Female,98.9
175.0,24.27,Female,74.3
175.3,23.84,Female,73.3
159.5,27.54,Female,70.1
169.9,29.19,Female,84.3
169.5,21.34,Female,61.3
162.7,20.65,Female,54.7
158.5,25.99,Female,65.3
161.1,24.87,Female,64.5
167.5,25.09,Female,70.4
175.9,26.23,Female,81.2
166.3,20.39,Female,56.4
157.5,22.98,Female,57.0
165.7,23.16,Female,63.6
164.3,30.32,Female,81.8
162.8,26.7,Female,70.8
170.7,24.27,Female,70.7
158.2,30.49,Female,76.3
170.6,23.63,Female,68.8
174.4,23.99,Female,73.0
160.7,27.17,Female,70.2
173.2,26.23,Female,78.7
181.2,25.74,Female,84.5
163.5,22.47,Female,60.1
163.1,30.46,Female,81.0
176.1,22.57,Female,70.0
160.7,17.81,Female,46.0
167.4,24.72,Female,69.3
159.8,24.17,Female,61.7
163.9,28.52,Female,76.6
165.7,31.16,Female,85.6
165.2,25.63,Female,69.9
171.3,25.12,Female,73.7
163.9,20.3,Female,54.5
159.1,33.61,Female,85.1
166.3,25.89,Female,71.6
166.9,28.51,Female,79.4
173.0,30.12,Female,90.1
178.8,23.05,Female,73.7
155.1,24.05,Female,57.9
158.1,32.08,Female,80.2
160.4,29.45,Female,75.8
173.9,28.52,Female,86.2
157.3,29.28,Female,72.4
174.0,26.98,Female,81.7
172.4,25.53,Female,75.9
169.5,23.71,Female,68.1
157.6,28.21,Female,70.1
166.4,25.55,Female,70.7
169.1,23.48,Female,67.1
169.2,26.22,Female,75.1
163.9,26.91,Female,72.3
164.1,21.95,Female,59.1
159.1,26.08,Female,66.0
164.4,24.11,Female,65.2
158.8,24.24,Female,61.1
165.2,24.18,Female,66.0
173.3,28.14,Female,84.5
174.8,27.88,Female,85.2
153.7,19.8,Female,46.8
166.8,22.88,Female,63.7
170.4,21.35,Female,62.0
160.8,35.09,Female,90.7
169.1,24.27,Female,69.4
165.0,28.37,Female,77.2
164.9,20.73,Female,56.4
174.6,29.85,Female,91.0
164.2,33.45,Female,90.2
167.0,34.49,Female,96.2
165.7,27.99,Female,76.9
167.3,34.97,Female,97.9
171.5,29.34,Female,86.3
160.8,31.64,Female,81.8
170.6,22.09,Female,64.3
163.0,31.29,Female,83.1
163.4,24.4,Female,65.1
166.6,30.15,Female,83.7
168.2,29.34,Female,83.0
166.4,28.74,Female,79.6
156.9,26.32,Female,64.8
172.9,22.65,Female,67.7
164.1,26.19,Female,70.5
163.3,23.55,Female,62.8
173.3,31.89,Female,95.8
167.1,28.61,Female,79.9
171.1,21.74,Female,63.6
154.5,16.86,Female,40.2
171.4,28.61,Female,84.1
169.7,32.37,Female,93.2
151.9,30.48,Female,70.3
164.4,26.92,Female,72.8
162.4,29.7,Female,78.3
179.0,26.64,Female,85.4
171.0,33.2,Female,97.1
162.4,30.97,Female,81.7
154.3,22.53,Female,53.6
167.0,23.58,Female,65.8
172.7,24.09,Female,71.8
169.6,19.77,Female,56.9
161.4,29.61,Female,77.1
169.2,20.71,Female,59.3
176.2,24.06,Female,74.7
163.1,32.42,Female,86.2
168.0,27.99,Female,79.0
171.3,23.24,Female,68.2
171.3,25.39,Female,74.5
164.5,28.72,Female,77.7
164.0,24.63,Female,66.2
162.9,17.31,Female,45.9
163.5,22.25,Female,59.5
179.8,30.83,Female,99.7
163.4,24.96,Female,66.6
160.1,25.5,Female,65.4
155.1,26.99,Female,64.9
165.5,22.61,Female,61.9
155.3,31.52,Female,76.0
177.4,28.64,Female,90.1
171.0,23.01,Female,67.3
164.0,27.46,Female,73.9
160.9,23.1,Female,59.8
174.2,27.75,Female,84.2
168.2,29.85,Female,84.4
165.2,24.98,Female,68.2
161.3,29.67,Female,77.2
170.2,25.49,Female,73.8
154.2,23.94,Female,56.9
162.9,28.65,Female,76.0
176.2,27.78,Female,86.2
163.4,23.37,Female,62.4
167.8,22.56,Female,63.5
168.6,27.76,Female,78.9
154.7,25.99,Female,62.2
180.3,29.39,Female,95.5
157.6,27.72,Female,68.9
159.6,26.33,Female,67.1
168.7,21.86,Female,62.2
164.9,23.25,Female,63.2
174.4,28.95,Female,88.1
162.8,19.41,Female,51.4
169.7,20.79,Female,59.9
169.2,22.12,Female,63.3
158.9,23.11,Female,58.4
164.7,21.64,Female,58.7
163.3,31.14,Female,83.0
156.3,24.85,Female,60.7
150.6,26.32,Female,59.7
169.2,22.53,Female,64.5
170.3,29.1,Female,84.4
170.4,24.4,Female,70.8
165.9,25.26,Female,69.5
167.3,30.79,Female,86.2
159.7,24.59,Female,62.7
173.5,31.12,Female,93.7
176.0,23.62,Female,73.2
158.0,22.54,Female,56.3
166.0,21.96,Female,60.5
166.2,20.61,Female,56.9
168.0,28.49,Female,80.4
155.0,21.69,Female,52.1
168.7,25.55,Female,72.7
177.5,29.63,Female,93.4
161.8,25.39,Female,66.5
155.5,24.78,Female,59.9
165.7,29.26,Female,80.3
165.8,26.7,Female,73.4
165.6,29.14,Female,79.9
161.8,23.08,Female,60.4
162.1,28.84,Female,75.8
175.1,33.53,Female,102.8
162.9,24.33,Female,64.6
167.2,25.3,Female,70.7
167.3,22.55,Female,63.1
168.7,26.65,Female,75.8
163.1,27.71,Female,73.7
179.6,21.6,Female,69.7
170.7,28.06,Female,81.8
161.3,26.16,Female,68.1
158.0,26.26,Female,65.6
162.7,30.81,Female,81.6
161.4,28.62,Female,74.6
158.6,32.03,Female,80.6
158.1,30.36,Female,75.9
164.7,22.22,Female,60.3
168.7,29.21,Female,83.1
167.9,19.57,Female,55.2
175.5,27.69,Female,85.3
166.6,28.14,Female,78.1
165.5,29.57,Female,81.0
165.8,25.48,Female,70.0
176.7,28.06,Female,87.6
176.7,29.24,Female,91.3
166.0,30.26,Female,83.4
156.0,21.29,Female,51.8
158.0,26.75,Female,66.8
159.0,20.03,Female,50.6
160.1,31.92,Female,81.8
173.9,26.95,Female,81.5
155.2,30.49,Female,73.4
161.3,27.28,Female,71.0
158.3,31.22,Female,78.2
171.0,26.99,Female,78.9
161.0,25.18,Female,65.3
175.3,28.09,Female,86.3
163.6,34.16,Female,91.4
167.4,27.28,Female,76.4
161.8,31.58,Female,82.7
168.3,21.1,Female,59.8
166.3,22.33,Female,61.8
162.6,27.2,Female,71.9
167.0,27.55,Female,76.8
168.0,27.44,Female,77.4
163.3,24.66,Female,65.8
170.3,23.0,Female,66.7
172.8,20.99,Female,62.7
164.6,27.95,Female,75.7
152.3,24.65,Female,57.2
174.6,30.3,Female,92.4
154.1,21.62,Female,51.3
164.1,25.67,Female,69.1
171.0,28.02,Female,81.9
165.2,28.66,Female,78.2
167.6,27.8,Female,78.1
172.1,28.9,Female,85.6
157.4,23.29,Female,57.7
158.6,25.77,Female,64.8
163.2,26.1,Female,69.5
169.5,23.25,Female,66.8
162.7,17.35,Female,45.9
177.9,29.18,Female,92.4
163.6,24.35,Female,65.2
164.4,21.52,Female,58.2
162.3,30.64,Female,80.7
159.9,16.7,Female,42.7
175.2,27.56,Female,84.6
164.8,27.6,Female,75.0
168.7,27.55,Female,78.4
164.1,28.1,Female,75.7
164.6,23.98,Female,65.0
158.9,23.91,Female,60.4
153.7,25.14,Female,59.4
166.3,24.12,Female,66.7
172.1,21.32,Female,63.1
161.0,28.92,Female,75.0
161.7,19.85,Female,51.9
167.6,22.24,Female,62.5
168.4,24.92,Female,70.7
149.8,29.05,Female,65.2
166.1,28.88,Female,79.7
175.6,20.44,Female,63.0
166.8,24.72,Female,68.8
160.4,20.96,Female,53.9
163.3,29.97,Female,79.9
168.1,24.59,Female,69.5
160.6,28.69,Female,74.0
163.1,29.04,Female,77.3
169.0,22.18,Female,63.3
165.8,18.47,Female,50.8
164.7,24.89,Female,67.5
169.9,29.05,Female,83.9
170.9,28.87,Female,84.3
168.1,27.46,Female,77.6
167.5,26.02,Female,73.0
169.2,33.0,Female,94.5
164.1,25.76,Female,69.4
180.5,23.28,Female,75.8
167.6,20.32,Female,57.1
162.0,24.05,Female,63.1
171.7,26.74,Female,78.8
157.5,28.91,Female,71.7
168.2,27.54,Female,77.9
162.1,26.8,Female,70.4
165.3,27.54,Female,75.3
174.5,26.74,Female,81.4
177.9,25.93,Female,82.1
169.7,23.59,Female,67.9
163.6,28.61,Female,76.6
168.4,29.65,Female,84.1
169.0,21.19,Female,60.5
159.7,21.19,Female,54.0
178.9,25.64,Female,82.1
160.0,26.0,Female,66.6
178.5,21.38,Female,68.1
167.4,23.28,Female,65.2
168.0,27.82,Female,78.5
166.7,26.73,Female,74.3
166.0,30.08,Female,82.9
164.6,24.93,Female,67.5
162.7,27.31,Female,72.3
165.7,33.16,Female,91.0
163.0,26.66,Female,70.8
172.0,23.35,Female,69.1
159.8,21.18,Female,54.1
167.8,27.35,Female,77.0
160.3,33.23,Female,85.4
167.0,27.6,Female,77.0
151.9,31.2,Female,72.0
154.9,29.48,Female,70.7
169.3,24.79,Female,71.1
161.8,27.01,Female,70.7
161.4,23.86,Female,62.2
155.6,21.61,Female,52.3
172.6,22.05,Female,65.7
161.0,24.23,Female,62.8
165.1,27.89,Female,76.0
169.2,29.31,Female,83.9
165.9,23.41,Female,64.4
165.9,33.77,Female,92.9
169.5,31.95,Female,91.8
153.0,25.05,Female,58.6
176.9,23.31,Female,72.9
162.3,24.35,Female,64.1
158.4,24.4,Female,61.2
171.8,25.98,Female,76.7
167.9,27.92,Female,78.7
160.3,26.75,Female,68.7
171.8,28.84,Female,85.1
153.1,18.86,Female,44.2
148.9,25.2,Female,55.9
168.9,19.93,Female,56.9
163.4,19.94,Female,53.2
165.5,29.48,Female,80.7
165.3,25.99,Female,71.0
161.3,28.52,Female,74.2
167.2,25.63,Female,71.7
164.9,27.82,Female,75.6
154.3,28.44,Female,67.7
166.4,25.88,Female,71.7
161.3,21.94,Female,57.1
153.9,24.46,Female,57.9
166.7,20.88,Female,58.0
168.3,27.94,Female,79.1
172.1,24.86,Female,73.6
164.4,22.72,Female,61.4
165.3,20.23,Female,55.3
164.2,32.76,Female,88.3
164.8,27.94,Female,75.9
163.0,24.76,Female,65.8
170.5,22.29,Female,64.8
160.8,22.98,Female,59.4
175.6,25.6,Female,78.9
160.6,21.59,Female,55.7
165.9,27.0,Female,74.3
164.0,25.68,Female,69.1
157.1,17.05,Female,42.1
168.5,24.88,Female,70.6
168.5,27.83,Female,79.0
160.2,24.13,Female,61.9
167.2,25.07,Female,70.1
157.3,29.13,Female,72.1
162.0,26.81,Female,70.4
159.0,27.7,Female,70.0
153.6,28.39,Female,67.0
163.1,23.09,Female,61.4
178.2,19.26,Female,61.2
156.5,24.52,Female,60.1
168.1,25.02,Female,70.7
166.9,23.92,Female,66.6
161.2,32.64,Female,84.8
159.8,29.29,Female,74.8
163.9,25.1,Female,67.4
160.7,22.64,Female,58.5
167.9,23.81,Female,67.1
164.5,29.4,Female,79.6
168.0,27.45,Female,77.5
170.1,30.18,Female,87.3
154.6,31.87,Female,76.2
172.9,22.0,Female,65.8
163.0,23.31,Female,61.9
168.3,22.65,Female,64.2
177.1,27.7,Female,86.9
164.2,23.98,Female,64.7
158.3,21.65,Female,54.3
176.0,24.76,Female,76.7
157.9,27.41,Female,68.3
162.1,28.11,Female,73.9
163.7,23.55,Female,63.1
163.6,28.39,Female,76.0
166.8,30.67,Female,85.3
168.2,23.29,Female,65.9
158.1,18.54,Female,46.3
169.4,26.54,Female,76.2
161.7,21.03,Female,55.0
163.9,28.47,Female,76.5
150.2,19.8,Female,44.7
166.2,26.76,Female,73.9
165.0,32.24,Female,87.8
166.1,30.79,Female,84.9
172.2,30.69,Female,91.0
165.6,25.89,Female,71.0
169.3,26.89,Female,77.1
169.4,26.57,Female,76.2
158.9,25.34,Female,64.0
165.4,25.77,Female,70.5
165.6,23.6,Female,64.7
153.8,21.95,Female,51.9
144.1,28.59,Female,59.4
161.5,22.7,Female,59.2
169.1,24.73,Female,70.7
155.9,26.49,Female,64.4
177.5,24.91,Female,78.5
157.3,24.32,Female,60.2
163.9,31.78,Female,85.4
161.7,31.65,Female,82.8
152.8,31.09,Female,72.6
157.5,28.48,Female,70.6
157.9,28.42,Female,70.9
161.9,30.12,Female,78.9
162.8,30.75,Female,81.5
159.6,25.77,Female,65.6
168.1,21.4,Female,60.5
176.3,23.52,Female,73.1
173.8,23.81,Female,71.9
174.7,21.04,Female,64.2
166.0,24.93,Female,68.7
163.5,27.91,Female,74.6
167.6,27.96,Female,78.5
172.1,26.64,Female,78.9
171.2,20.58,Female,60.3
158.7,25.72,Female,64.8
167.1,28.4,Female,79.3
161.9,31.42,Female,82.4
162.1,27.86,Female,73.2
172.9,19.63,Female,58.7
168.3,23.12,Female,65.5
160.4,24.79,Female,63.8
155.3,32.28,Female,77.9
145.6,24.41,Female,51.7
166.0,25.76,Female,71.0
156.7,27.29,Female,67.0
168.4,28.03,Female,79.5
161.4,19.55,Female,50.9
168.8,26.93,Female,76.7
161.5,28.02,Female,73.1
152.3,18.05,Female,41.9
171.3,27.99,Female,82.1
168.9,21.12,Female,60.2
168.9,22.3,Female,63.6
161.9,25.73,Female,67.4
166.9,24.55,Female,68.4
174.6,31.3,Female,95.4
173.8,28.58,Female,86.3
162.0,32.38,Female,85.0
174.6,28.05,Female,85.5
170.1,22.18,Female,64.2
168.1,27.74,Female,78.4
161.6,29.34,Female,76.6
169.3,26.79,Female,76.8
170.6,22.22,Female,64.7
165.3,25.71,Female,70.3
178.5,24.68,Female,78.6
169.5,22.27,Female,64.0
172.0,28.89,Female,85.5
166.1,24.24,Female,66.9
166.1,24.44,Female,67.4
163.6,31.34,Female,83.9
183.4,25.42,Female,85.5
148.3,22.18,Female,48.8
168.8,28.85,Female,82.2
162.0,27.09,Female,71.1
165.2,28.55,Female,77.9
163.9,21.37,Female,57.4
161.2,23.43,Female,60.9
161.0,19.03,Female,49.3
159.4,27.31,Female,69.4
169.1,31.08,Female,88.9
171.3,20.51,Female,60.2
157.1,23.44,Female,57.9
158.5,27.08,Female,68.0
158.5,31.78,Female,79.8
173.0,28.81,Female,86.2
171.1,22.26,Female,65.2
174.0,23.58,Female,71.4
160.5,23.82,Female,61.4
162.1,28.36,Female,74.5
175.2,21.6,Female,66.3
177.2,25.48,Female,80.0
162.2,26.06,Female,68.6
167.5,32.39,Female,90.9
165.0,28.6,Female,77.9
164.0,26.68,Female,71.8
167.7,29.59,Female,83.2
164.3,29.02,Female,78.3
171.7,26.12,Female,77.0
161.0,33.43,Female,86.7
151.9,28.32,Female,65.3
171.1,27.62,Female,80.9
156.6,33.12,Female,81.2
176.3,25.63,Female,79.7
166.5,22.35,Female,62.0
161.6,23.95,Female,62.5
153.7,30.94,Female,73.1
161.4,24.96,Female,65.0
170.1,24.24,Female,70.1
176.6,25.95,Female,80.9
160.9,29.38,Female,76.1
158.1,28.43,Female,71.1
172.6,19.78,Female,58.9
168.4,30.57,Female,86.7
164.0,25.5,Female,68.6
161.8,23.81,Female,62.3
168.6,21.01,Female,59.7
174.8,27.56,Female,84.2
150.3,23.37,Female,52.8
157.6,32.36,Female,80.4
161.7,24.58,Female,64.3
163.2,24.97,Female,66.5
175.3,30.09,Female,92.5
162.9,28.56,Female,75.8
162.0,27.8,Female,73.0
163.0,21.59,Female,57.4
166.2,32.58,Female,90.0
167.6,29.27,Female,82.2
171.1,25.68,Female,75.2
160.8,22.88,Female,59.2
158.5,31.0,Female,77.9
159.9,31.63,Female,80.9
163.3,22.07,Female,58.9
182.3,29.08,Female,96.6
161.1,23.46,Female,60.9
170.1,27.41,Female,79.3
161.2,21.72,Female,56.4
166.9,26.3,Female,73.3
165.9,28.54,Female,78.6
166.0,29.13,Female,80.3
165.9,23.83,Female,65.6
174.9,24.6,Female,75.3
157.0,24.29,Female,59.9
167.3,30.94,Female,86.6
166.5,23.06,Female,63.9
170.6,31.39,Female,91.4
160.3,23.77,Female,61.1
169.1,31.26,Female,89.4
173.3,32.11,Female,96.4
169.7,28.72,Female,82.7
156.4,21.46,Female,52.5
166.1,23.37,Female,64.5
155.1,29.77,Female,71.6
170.5,21.59,Female,62.8
168.3,28.89,Female,81.8
154.7,24.82,Female,59.4
174.6,29.64,Female,90.4
158.5,30.52,Female,76.7
158.8,22.83,Female,57.6
166.1,19.8,Female,54.6
159.9,29.72,Female,76.0
178.0,24.63,Female,78.0
168.4,27.73,Female,78.6
177.0,30.55,Female,95.7
165.0,34.02,Female,92.6
172.7,26.49,Female,79.0
159.8,22.96,Female,58.6
168.0,23.47,Female,66.2
160.6,25.12,Female,64.8
170.6,26.89,Female,78.3
164.9,27.6,Female,75.0
166.8,34.19,Female,95.1
165.5,25.96,Female,71.1
167.1,33.0,Female,92.1
167.1,26.71,Female,74.6
163.7,27.43,Female,73.5
165.1,28.22,Female,76.9
170.5,24.66,Female,71.7
162.3,25.42,Female,67.0
168.4,23.49,Female,66.6
168.8,30.38,Female,86.6
168.9,26.28,Female,75.0
162.2,27.12,Female,71.3
172.5,23.92,Female,71.2
165.5,30.13,Female,82.5
180.6,29.03,Female,94.7
176.5,30.05,Female,93.6
163.0,29.29,Female,77.8
161.4,33.06,Female,86.1
161.6,22.92,Female,59.9
171.6,28.32,Female,83.4
174.0,30.41,Female,92.1
164.0,26.0,Female,69.9
157.1,23.05,Female,56.9
159.6,28.77,Female,73.3
146.5,26.47,Female,56.8
169.8,32.01,Female,92.3
158.3,31.64,Female,79.3
155.2,24.78,Female,59.7
170.5,24.24,Female,70.5
163.7,28.22,Female,75.6
173.5,26.01,Female,78.3
168.2,25.07,Female,70.9
164.7,24.42,Female,66.2
165.8,20.78,Female,57.1
166.5,26.3,Female,72.9
176.1,28.94,Female,89.7
175.3,33.94,Female,104.3
171.0,22.72,Female,66.4
156.1,28.17,Female,68.6
166.7,29.01,Female,80.6
153.9,26.64,Female,63.1
170.9,23.34,Female,68.2
159.2,21.71,Female,55.0
171.6,25.3,Female,74.5
162.2,30.17,Female,79.4
169.8,22.24,Female,64.1
164.1,28.13,Female,75.8
167.6,27.38,Female,76.9
168.1,28.66,Female,81.0
166.1,33.77,Female,93.2
161.1,23.53,Female,61.1
165.5,19.88,Female,54.5
169.5,29.03,Female,83.4
160.5,25.59,Female,65.9
178.1,28.6,Female,90.7
173.3,34.68,Female,104.2
164.6,24.16,Female,65.5
160.2,32.92,Female,84.5
167.9,28.06,Female,79.1
168.3,27.84,Female,78.9
158.6,26.65,Female,67.0
168.1,19.32,Female,54.6
151.5,24.96,Female,57.3
178.5,26.11,Female,83.2
175.6,26.66,Female,82.2
177.3,23.11,Female,72.6
168.5,28.71,Female,81.5
169.7,23.04,Female,66.4
173.9,25.78,Female,78.0
173.8,28.41,Female,85.8
171.9,31.65,Female,93.5
166.3,26.62,Female,73.6
152.6,25.19,Female,58.7
161.4,25.22,Female,65.7
166.5,19.41,Female,53.8
163.2,26.27,Female,70.0
166.9,24.93,Female,69.4
168.2,22.91,Female,64.8
169.4,26.02,Female,74.7
173.9,28.08,Female,84.9
167.8,20.92,Female,58.9
158.4,29.47,Female,73.9
166.3,23.92,Female,66.2
166.3,26.29,Female,72.7
166.7,29.27,Female,81.3
154.6,21.3,Female,50.9
169.3,21.57,Female,61.8
162.9,30.3,Female,80.4
154.0,27.86,Female,66.1
170.0,25.78,Female,74.5
170.8,25.62,Female,74.7
175.0,19.14,Female,58.6
170.2,24.19,Female,70.1
165.0,25.15,Female,68.5
161.5,20.86,Female,54.4
170.2,22.33,Female,64.7
158.3,23.14,Female,58.0
160.8,24.97,Female,64.6
166.0,27.67,Female,76.2
163.1,26.07,Female,69.4
155.8,24.38,Female,59.2
167.4,32.13,Female,90.0
167.8,39.15,Female,110.2
161.7,33.87,Female,88.6
161.2,23.36,Female,60.7
166.9,24.33,Female,67.8
154.3,30.37,Female,72.3
172.1,26.67,Female,79.0
166.6,23.58,Female,65.4
155.7,25.78,Female,62.5
182.7,28.22,Female,94.2
169.1,23.1,Female,66.1
158.1,22.02,Female,55.0
167.6,24.99,Female,70.2
172.3,23.36,Female,69.3
163.5,22.93,Female,61.3
170.3,20.33,Female,59.0
171.9,28.08,Female,83.0
167.5,25.96,Female,72.8
164.1,27.46,Female,73.9
173.6,20.98,Female,63.2
161.8,25.59,Female,67.0
167.0,28.82,Female,80.4
165.2,24.08,Female,65.7
156.6,29.1,Female,71.4
163.3,32.23,Female,85.9
156.8,20.86,Female,51.3
163.0,27.54,Female,73.2
173.6,27.64,Female,83.3
163.6,24.6,Female,65.8
156.8,28.59,Female,70.3
166.8,28.47,Female,79.2
152.0,31.08,Female,71.8
159.9,27.45,Female,70.2
175.9,25.82,Female,79.9
169.4,20.39,Female,58.5
167.5,23.8,Female,66.8
172.8,33.67,Female,100.5
158.5,24.49,Female,61.5
170.0,23.52,Female,68.0
165.1,35.12,Female,95.7
172.8,28.62,Female,85.5
162.7,28.79,Female,76.2
171.6,20.67,Female,60.9
166.2,27.55,Female,76.1
179.8,31.09,Female,100.5
163.7,22.67,Female,60.8
167.9,29.23,Female,82.4
168.1,26.32,Female,74.4
163.1,28.19,Female,75.0
173.1,27.41,Female,82.1
163.0,18.49,Female,49.1
163.7,31.4,Female,84.1
151.8,26.96,Female,62.1
160.5,26.34,Female,67.9
166.2,27.0,Female,74.6
166.0,26.49,Female,73.0
167.0,25.42,Female,70.9
177.0,28.72,Female,90.0
165.4,20.61,Female,56.4
171.5,29.78,Female,87.6
158.8,22.39,Female,56.5
167.5,23.22,Female,65.1
157.8,27.55,Female,68.6
157.3,29.04,Female,71.9
165.6,26.06,Female,71.5
171.6,26.8,Female,78.9
159.4,28.26,Female,71.8
167.1,29.57,Female,82.6
158.3,30.15,Female,75.6
174.9,30.99,Female,94.8
171.0,26.49,Female,77.5
172.9,27.16,Female,81.2
168.8,27.61,Female,78.7
169.5,28.75,Female,82.6
156.0,26.96,Female,65.6
156.5,28.58,Female,70.0
174.9,28.77,Female,88.0
163.8,30.17,Female,80.9
164.6,27.62,Female,74.8
168.3,28.95,Female,82.0
163.7,25.74,Female,69.0
170.3,23.31,Female,67.6
169.8,25.43,Female,73.3
164.6,20.52,Female,55.6
170.6,28.62,Female,83.3
171.3,29.79,Female,87.4
163.0,21.62,Female,57.4
162.3,27.55,Female,72.6
160.7,23.59,Female,60.9
162.8,27.13,Female,71.9
163.1,26.07,Female,69.4
173.1,22.7,Female,68.0
156.5,25.93,Female,63.5
160.0,28.96,Female,74.1
165.0,25.53,Female,69.5
162.7,32.61,Female,86.3
168.0,25.93,Female,73.2
167.6,18.96,Female,53.3
158.3,25.08,Female,62.8
154.5,24.7,Female,59.0
162.8,24.81,Female,65.8
169.2,21.87,Female,62.6
162.4,29.63,Female,78.1
177.1,26.66,Female,83.6
170.1,33.64,Female,97.3
162.6,27.34,Female,72.3
166.1,28.74,Female,79.3
155.3,26.83,Female,64.7
159.5,28.99,Female,73.8
165.2,24.29,Female,66.3
166.0,28.56,Female,78.7
177.3,25.98,Female,81.7
163.0,29.85,Female,79.3
163.4,21.11,Female,56.4
163.4,26.86,Female,71.7
158.3,32.57,Female,81.6
163.3,29.21,Female,77.9
174.5,27.58,Female,84.0
162.9,25.26,Female,67.0
165.9,20.29,Female,55.8
173.8,25.81,Female,78.0
160.4,24.24,Female,62.4
167.5,25.94,Female,72.8
184.0,29.29,Female,99.2
166.1,25.27,Female,69.7
160.9,28.99,Female,75.1
160.8,25.21,Female,65.2
169.2,24.65,Female,70.6
168.3,22.89,Female,64.8
168.7,29.18,Female,83.0
168.4,20.42,Female,57.9
160.1,30.01,Female,76.9
156.0,22.93,Female,55.8
172.3,28.58,Female,84.8
165.1,19.91,Female,54.3
167.5,25.0,Female,70.1
170.3,25.09,Female,72.8
163.6,29.65,Female,79.4
166.2,32.97,Female,91.1
157.9,24.71,Female,61.6
169.5,23.67,Female,68.0
159.4,20.81,Female,52.9
170.7,29.49,Female,85.9
158.9,27.81,Female,70.2
162.1,19.02,Female,50.0
161.2,29.81,Female,77.5
164.1,27.12,Female,73.0
159.4,24.9,Female,63.3
165.3,20.32,Female,55.5
156.3,26.66,Female,65.1
165.7,22.79,Female,62.6
165.8,23.02,Female,63.3
166.8,30.28,Female,84.2
165.7,24.54,Female,67.4
177.6,31.62,Female,99.7
158.1,24.32,Female,60.8
172.5,24.35,Female,72.5
161.3,26.81,Female,69.8
169.6,26.32,Female,75.7
174.8,29.51,Female,90.2
168.8,26.84,Female,76.5
160.6,24.46,Female,63.1
158.3,21.28,Female,53.3
163.6,25.83,Female,69.1
166.7,31.37,Female,87.2
158.6,21.15,Female,53.2
161.4,27.04,Female,70.4
165.4,23.24,Female,63.6
163.5,32.04,Female,85.7
163.6,28.79,Female,77.1
158.2,20.12,Female,50.4
163.6,32.79,Female,87.8
164.5,29.43,Female,79.6
170.5,21.45,Female,62.4
148.9,23.66,Female,52.5
168.3,24.9,Female,70.5
170.9,28.27,Female,82.6
157.7,27.16,Female,67.5
170.9,28.06,Female,82.0
159.8,27.11,Female,69.2
154.7,29.79,Female,71.3
175.3,28.05,Female,86.2
164.0,19.36,Female,52.1
164.9,22.25,Female,60.5
171.1,25.65,Female,75.1
175.5,21.36,Female,65.8
163.0,29.75,Female,79.0
170.2,22.99,Female,66.6
168.4,20.27,Female,57.5
159.1,23.69,Female,60.0
169.3,26.46,Female,75.8
166.6,28.93,Female,80.3
168.9,26.17,Female,74.7
159.3,21.98,Female,55.8
155.6,27.54,Female,66.7
168.1,25.01,Female,70.7
164.3,26.7,Female,72.1
174.2,22.33,Female,67.8
157.9,24.65,Female,61.5
160.7,25.37,Female,65.5
177.9,29.02,Female,91.8
168.3,19.27,Female,54.6
163.0,20.24,Female,53.8
174.9,27.13,Female,83.0
162.3,26.19,Female,69.0
163.3,24.23,Female,64.6
165.5,23.46,Female,64.3
167.2,25.78,Female,72.1
173.3,27.2,Female,81.7
153.7,27.5,Female,65.0
167.0,25.58,Female,71.3
160.8,20.21,Female,52.3
159.4,29.67,Female,75.4
171.2,26.4,Female,77.4
156.7,31.02,Female,76.2
173.3,24.15,Female,72.5
172.5,28.51,Female,84.8
160.3,32.91,Female,84.6
162.4,22.99,Female,60.6
169.8,25.28,Female,72.9
168.2,28.99,Female,82.0
161.0,19.05,Female,49.4
171.1,25.28,Female,74.0
159.7,26.6,Female,67.8
169.2,25.52,Female,73.1
185.1,26.4,Female,90.5
162.4,25.0,Female,65.9
178.3,22.88,Female,72.7
159.4,29.6,Female,75.2
170.8,25.67,Female,74.9
164.1,23.08,Female,62.2
170.2,29.81,Female,86.4
170.5,23.24,Female,67.6
165.4,25.06,Female,68.6
159.7,31.32,Female,79.9
171.3,24.05,Female,70.6
162.6,24.49,Female,64.7
163.8,26.48,Female,71.0
179.6,23.16,Female,74.7
163.3,25.6,Female,68.3
